user_id,id,is_active,payment_status,age,gender,native_language,learning_language,reason,level,tz_region,time_zone,completed_tutorial,main_lesson_id,has_phone,attribution,is_creator,tutor,tutor_accent,previous_experience,messaging_platform,initial_freemodal_seen,had_any_lesson,first_7d_avg_rating,first_7d_pct_ended_early
c51ce9eb-ebad-460c-a2c9-e4df29336de8,138191,0,,26,Female,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,facebook,0,Alex,neutral,,line,,1,2,0
cb43a7d0-0995-46a4-9494-64066292b147,138192,0,,18,Female,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,0,tiktok,0,Adam,neutral,,sms,,1,0,0
785c903f-a48f-4dea-aa2d-b24e6ff5b708,138193,0,,40,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,tiktok,0,Adam,neutral,,whatsapp,,1,5,0
d415f2b0-0e96-47b7-8a6d-d728c715cdc1,138194,0,,18,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,tiktok,0,Alex,neutral,,sms,,1,5,1
3322ee0e-d61f-4f1b-b8b2-4d47b88fd696,138195,0,,18,Male,ar,english,Not specified,beginner,Africa,Africa/Cairo,1,124,1,tiktok,0,Adam,neutral,,whatsapp,,1,0,1
2ac4d7db-c40b-477b-bfeb-9ea419381709,138196,0,,36,Male,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,1,instagram,0,Katy,neutral,,whatsapp,,1,0,0
ed2b0938-0da3-4e44-8589-6e93c399e6d5,138198,0,,34,Female,th,english,Not specified,beginner,Europe,Europe/Brussels,1,124,0,instagram,0,Alex,neutral,,,,1,5,0
8a3c026f-4dc4-4cf8-acca-8fd163eaac3c,138199,0,,19,Male,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,0,tiktok,0,Adam,neutral,,line,,1,2.5,0
76d87b1c-5674-421a-aa51-6bd214f2677f,138200,0,,44,Female,tl,english,Not specified,beginner,America,America/Los_Angeles,1,124,1,facebook,0,Alex,neutral,,sms,,1,5,0
540df1cd-5a6d-44a6-866f-006bd450426f,138201,0,,18,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,instagram,0,Adam,neutral,,whatsapp,,1,0,0
019e471f-1be0-4a96-a8aa-36e5116ea630,138202,0,,24,Male,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,1,facebook,0,Adam,neutral,,whatsapp,,1,0,0
50fc95d6-2e65-4693-9b86-bb13c22ac869,138203,0,,29,Male,id,english,Not specified,beginner,Asia,Asia/Jayapura,1,124,0,facebook,0,Alex,neutral,,whatsapp,,1,0,1
e93d42ca-bbb2-400f-916c-734e61ca689c,138204,0,,20,Male,ar,english,Not specified,beginner,Africa,Africa/Cairo,1,124,0,google,0,Alex,neutral,,whatsapp,,1,0.2,0.6
45b4e3bb-0916-49a5-bde7-21e0bfb28459,138206,0,,18,Female,ar,english,Not specified,beginner,Africa,Africa/Cairo,1,124,1,facebook,0,Jennie,neutral,,whatsapp,,1,3.3333333333333335,0
5e0686ca-84a2-457b-8ed8-49a4ddefa81e,138207,0,,25,Male,id,english,Not specified,A1 - Beginner,Asia,Asia/Jakarta,1,124,0,facebook,0,Adam,neutral,,,0,1,0,0
c6ea51d7-bb08-4ac1-b7a1-f3ff1ce2bdbe,138209,0,,21,Female,tl,english,Not specified,beginner,Asia,Asia/Manila,1,124,1,facebook,0,Alex,neutral,,sms,,1,5,0
c7ca54a7-646d-45d6-9d50-65251fc99c12,138210,0,,25,Female,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,0,referral,0,Katy,neutral,,,,1,0,0
3f061781-2249-4da5-b2fd-e966d199b329,138211,0,,-1,Female,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,1,tiktok,0,Alex,neutral,,whatsapp,,1,5,0
9f6a8528-0429-408f-af72-988c7c4f95d7,138212,0,,42,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,facebook,0,Alex,neutral,,whatsapp,,1,5,0
fa461c49-f1ef-42ef-89ff-aa9e1ca4cf68,138213,0,,18,Female,id,english,Not specified,beginner,Asia,Asia/Dili,1,124,1,google,0,Adam,neutral,,whatsapp,,1,0,0
8c06dfe2-458c-4c70-80ea-386456135a43,138214,0,,19,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,0,google,0,Alex,neutral,,whatsapp,,1,5,0
b41841d4-3842-4c55-8881-ef17f4f89fd0,138215,0,,36,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,tiktok,0,Adam,neutral,,whatsapp,,1,0,0
2d643f98-e557-47f5-98d4-cd881d637515,138216,0,,31,Female,en,english,Not specified,beginner,Asia,Asia/Manila,1,124,1,tiktok,0,Adam,neutral,,sms,,1,0,0.6666666666666666
87c80003-49a9-48a7-a43a-ec78a7dcd331,138217,0,CANCELED,40,Male,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,facebook,0,Adam,neutral,,messenger,,1,2.857142857142857,0
0383e98d-aba3-472c-97b8-ee4f1eb9918d,138218,0,,44,Female,id,english,Not specified,beginner,Asia,Asia/Jayapura,1,124,1,google,0,Katy,neutral,,whatsapp,,1,0,0
bca87024-8d09-4a51-a7e4-3a79a5a43511,138219,0,,18,Male,other:English,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,instagram,0,Adam,neutral,,whatsapp,,1,0,1
3be3deb6-f676-497b-a445-b631f6485c7f,138220,0,,45,Male,id,english,Not specified,beginner,Asia,Asia/Kuala_Lumpur,1,124,0,facebook,0,Katy,neutral,,whatsapp,,1,0,0.5
8c5ab885-6785-4839-8da7-97be72452ea4,138222,0,,29,Female,other:English,english,Not specified,beginner,Asia,Asia/Manila,1,124,1,facebook,0,Alex,neutral,,messenger,,1,5,0
d1116790-af50-4abb-b96a-ffca137dbeab,138223,0,,42,Male,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,1,facebook,0,Adam,neutral,,whatsapp,,1,2.5,0
98700b59-e4f7-46d3-a324-f5cc40756143,138224,0,,19,Female,tl,english,Not specified,beginner,Asia,Asia/Manila,1,124,1,facebook,0,Alex,neutral,,whatsapp,,1,4,0
3c2e1f17-4f41-422e-af73-9b1a65fbb9a5,138226,0,,23,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,other,0,Alex,neutral,,whatsapp,,1,5,1
9c41cecc-13d2-4c9d-8742-7483022c03cd,138227,0,,48,Male,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,tiktok,0,Alex,neutral,,line,,1,3.3333333333333335,0
e42f0d8b-3522-4aa9-9abf-15273b67df0e,138228,0,,35,Female,id,english,Not specified,beginner,Asia,Asia/Jayapura,1,124,1,facebook,0,Katy,neutral,,whatsapp,,1,5,1
66afbeaf-df58-4652-a237-39ab4a2b2378,138229,0,,43,Male,th,english,Not specified,beginner,Asia,Asia/Vientiane,1,124,0,tiktok,0,Alex,neutral,,messenger,,1,5,0
ad7cf214-c0e9-4bd6-a513-fa91ccff78dc,138230,0,,19,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,0,tiktok,0,Adam,neutral,,whatsapp,,1,5,0
a657944e-f40d-467e-aca4-9a238d49b616,138231,0,,21,Female,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,1,tiktok,0,Alex,neutral,,whatsapp,,1,0,0
d51264ec-5d5e-4b5c-9731-523ade610f04,138232,0,,18,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,instagram,0,Alex,neutral,,whatsapp,,1,5,0
684b0b9b-a4ff-4248-8eec-de3741918c44,138233,0,,30,Male,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,1,facebook,0,Alex,neutral,,whatsapp,,1,0,1
437a8d6c-e58d-4505-bf82-ad0202cb5930,138234,0,,20,Male,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,1,facebook,0,Alex,neutral,,whatsapp,,0,,
b5bcab6f-84e4-45f4-8232-6f2ebc96bd50,138235,0,,30,Male,th,english,Not specified,beginner,Asia,Asia/Vientiane,1,124,0,tiktok,0,Alex,neutral,,whatsapp,,1,5,1
7ac556c6-e980-465f-949e-9cc1896df0c1,138236,0,,33,Male,id,english,Not specified,intermediate,Asia,Asia/Dili,1,124,0,facebook,0,Adam,neutral,"frequency:never,context:media,history:onOff,goal:dailyLife",whatsapp,,1,5,0
adb8c971-cdb7-457f-9424-8ac4df4b3a85,138237,0,,18,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,tiktok,0,Jennie,neutral,,whatsapp,,1,0,1
5329b692-b597-44a2-9d69-3dfe29b1de3a,138238,0,,18,Male,tl,english,Not specified,beginner,Asia,Asia/Manila,1,124,0,facebook,0,Jennie,neutral,,messenger,,1,0,0
74259b31-d345-4c90-8cf9-791f296aa48f,138239,0,,35,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,0,tiktok,0,Adam,neutral,,telegram,,1,5,1
2d572179-5537-472a-b516-1f49eb1ff9fb,138240,0,,20,Male,th,english,Not specified,beginner,Asia,Asia/Vientiane,1,124,1,tiktok,0,Adam,neutral,,whatsapp,,1,5,0
aec008ba-1480-4063-baf1-d82968f5c62c,138241,0,,18,Female,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,0,tiktok,0,Adam,neutral,,whatsapp,,1,0,1
48fe8414-7385-4764-9b59-454c6e6840a8,138242,0,PAST_DUE,41,Female,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,1,facebook,0,Jennie,neutral,,whatsapp,,1,0,0
75567688-97d5-456b-8b63-6834abdf4fb5,138245,0,,18,Female,other:English,english,Not specified,beginner,Asia,Asia/Manila,1,124,1,facebook,0,Adam,neutral,,messenger,,1,1,1
3d3d5a0c-128d-4984-a2bd-d94cea5581bc,138246,0,,47,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,facebook,0,Katy,neutral,,whatsapp,,1,5,0
2a5fec32-4b07-4c54-99dd-f6c3376e2558,138247,0,,18,Male,th,english,Not specified,beginner,Asia,Asia/Vientiane,1,124,1,facebook,0,Alex,neutral,,whatsapp,,1,5,0
98323b91-d6bd-4e43-843e-732063d024c1,138248,0,,34,Male,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,facebook,0,Jennie,neutral,,line,,1,1,1
9caedc97-e096-4cfd-900b-e10854be2f25,138250,0,,32,Female,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,1,facebook,0,Katy,neutral,,whatsapp,,1,5,0
c405ecfc-c9fa-4399-b643-9fd0429480e2,138251,0,,23,Female,ar,english,Not specified,beginner,Africa,Africa/Cairo,1,124,1,facebook,0,Katy,neutral,,whatsapp,,1,5,0
85fb8c98-f981-496a-8b93-95038464afdb,138252,0,,20,Male,id,english,Not specified,beginner,Asia,Asia/Riyadh,1,124,1,facebook,0,Alex,neutral,,whatsapp,,1,5,1
bf9e0186-37e1-468c-93cf-8c0cf523eb07,138253,0,,33,Male,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,facebook,0,Alex,neutral,,messenger,,1,5,0
92e07b94-7db1-4404-b48d-679ea5bb967b,138254,0,,18,Female,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,0,facebook,0,Adam,neutral,,whatsapp,,1,0,0
abb9c1a6-349c-40c6-80c6-439fd0312fee,138255,0,,18,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,youtube,0,Katy,neutral,,whatsapp,,1,5,0
730ff3c6-4026-4143-b54e-8c0fbeea9982,138256,0,,39,Male,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,0,facebook,0,Alex,neutral,,line,,1,5,0
2605d01c-6731-443e-a1e7-6088dc19d0e9,138257,0,,54,Male,other:Tagalog,english,Not specified,beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,neutral,,messenger,,1,5,0
983a0a79-de9a-469a-b4b7-2d679958fba4,138259,0,,45,Female,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,facebook,0,Alex,neutral,,line,,1,1.875,0.375
3812b57e-6cbf-43f5-a8f8-a7d36ccd5adf,138260,0,,30,Male,id,english,Not specified,beginner,Asia,Asia/Seoul,1,124,1,facebook,0,Adam,neutral,,whatsapp,,1,5,1
3fd540d7-f0c9-4d29-b2ad-9dc89ebad487,138261,1,ACTIVE,32,Male,en,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,tiktok,0,Adam,neutral,,messenger,,1,3.3333333333333335,0.3333333333333333
ed749093-5bfc-49f3-aee7-78c7a5c1f0f1,138262,0,,32,Male,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,1,tiktok,0,Adam,neutral,,whatsapp,,1,5,0
8fb0c7e7-f64f-4de8-baeb-9a4f9be902af,138263,0,,49,Female,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,0,youtube,0,Alex,neutral,,messenger,,1,0,1
a7827e22-bb8f-4caa-868b-a069a2c7ad1c,138264,0,,41,Male,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,1,tiktok,0,Adam,neutral,,whatsapp,,1,5,0
c2f8f206-0b2b-4b5d-bdf8-3c28ba663ed6,138265,0,,35,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,youtube,0,Adam,neutral,,whatsapp,,1,1.6666666666666667,0.3333333333333333
5a6a416a-0704-4819-8778-4887df868605,138266,0,,22,Male,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,1,facebook,0,Adam,neutral,,whatsapp,,1,5,0
2c82f261-03e1-4f27-b705-ad3f80c89d3c,138269,0,,39,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,facebook,0,Katy,neutral,,whatsapp,,1,0,0
8e1d9d6c-0b7c-4cea-ae27-76af6d7c4edd,138270,0,,47,Male,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,0,instagram,0,Katy,neutral,,whatsapp,,1,3,0
f8e9168e-1170-4cfc-bef0-492ef0383f0b,138271,0,,18,Female,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,0,tiktok,0,Alex,neutral,,whatsapp,,1,0,1
66d07517-9bae-4b1b-9702-d9ff0f07bccb,138272,0,,19,Male,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,instagram,0,Katy,neutral,,sms,,1,5,0
5e481e60-64d9-4a5e-90c7-5fdd344a98c3,138273,0,,55,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,facebook,0,Katy,neutral,,whatsapp,,1,0,1
ff6f3f84-f03e-4446-915a-52c62f49529f,138274,0,,18,Female,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,instagram,0,Adam,neutral,,whatsapp,,1,3,0
40185bd7-ca1c-4dfc-a566-7a7c3376d4fb,138276,0,,18,Male,id,english,Not specified,beginner,Asia,Asia/Jayapura,1,124,0,instagram,0,Alex,neutral,,whatsapp,,1,0,1
9f1b6530-19d5-40ee-8668-a755666ec45d,138277,0,,47,Male,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,0,facebook,0,Adam,neutral,,line,,0,,
f1da6758-2c07-4cdf-a8b1-96ca09b55e3b,138278,0,,19,Female,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,facebook,0,Justin,neutral,,messenger,,1,1,1
92c3970e-2073-4713-9918-c4e20f10c920,138279,0,,24,Male,th,english,Not specified,beginner,Asia,Asia/Seoul,1,124,0,google,0,Alex,neutral,,messenger,,1,0,1
a0571536-a5e5-4061-977f-53eb6de3ea87,138280,0,,50,Female,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,0,facebook,0,Alex,neutral,,line,,1,5,0
135cd3ee-a165-4fc0-badf-17bd3edc9d8c,138281,0,,23,Female,tl,english,Not specified,beginner,Asia,Asia/Manila,1,124,0,tiktok,0,Alex,neutral,,messenger,,1,0,0
79fffe09-d475-4543-b73f-1ef5ae2915f9,138282,0,,-1,Male,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,1,tiktok,0,Adam,neutral,,whatsapp,,0,,
9af015bd-f8d5-4602-ac0f-8489441a8532,138283,0,,34,Male,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,1,facebook,0,Adam,neutral,,whatsapp,,1,4,0
4887c222-8b6a-42c7-a3a0-b3c3e2950033,138284,0,,40,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,instagram,0,Katy,neutral,,wechat,,1,5,0
fba6bd5b-2453-443b-b3f1-941e7c984103,138285,1,ACTIVE,46,Male,tl,english,Not specified,beginner,Asia,Asia/Manila,1,124,0,facebook,0,Alex,neutral,,sms,,1,5,0
9ee6ac12-867e-4889-ac8c-4e5ffc66f80e,138286,0,,40,Female,en,english,Not specified,beginner,Asia,Asia/Manila,1,124,1,facebook,0,Alex,neutral,,whatsapp,,1,4,0
3698c1f7-40f9-4e28-8f6f-7eb5ab8143a6,138288,0,,33,Male,id,english,Not specified,beginner,Asia,Asia/Tokyo,1,124,1,tiktok,0,Adam,neutral,,sms,,1,2,0
5ad48ab0-7e6c-4106-b3a8-a29e63e82917,138289,0,,21,Male,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,1,tiktok,0,Adam,neutral,,whatsapp,,1,0,1
2705c4a1-4327-42bc-a43f-adffe094b57c,138290,0,,30,Male,id,english,Not specified,beginner,Asia,Asia/Jayapura,1,124,1,facebook,0,Alex,neutral,,whatsapp,,1,5,1
bade5097-72ac-41cb-98be-ac5d297292aa,138292,0,,25,Female,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,0,instagram,0,Adam,neutral,,,,1,5,0
052816d1-3bda-4d1c-b1d8-7359185c3390,138293,0,,26,Male,ar,english,Not specified,beginner,Africa,Africa/Cairo,1,124,1,tiktok,0,Adam,neutral,,whatsapp,,1,5,0
06ec8c80-9d6c-4fb7-9420-1f11a7182ed7,138294,0,,18,Male,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,0,tiktok,0,Adam,neutral,"frequency:never,context:none,history:never,goal:career",,,1,5,1
d0b2088c-d65a-4611-9c73-c695d2fe5be0,138295,0,,21,Female,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,instagram,0,Alex,neutral,,line,,1,5,0
d0eab61f-cbc9-4570-8e83-d82e8b061157,138296,0,,37,Female,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,instagram,0,Katy,neutral,,whatsapp,,1,5,0
2df3b75c-5ff7-4d48-870c-26a0397b8209,138297,0,,-1,Female,other:English,english,Not specified,beginner,Asia,Asia/Manila,1,124,0,facebook,0,Adam,neutral,,whatsapp,,1,0,0
2c067351-3ef7-46ad-90dd-f62adc00e29d,138299,0,,34,Male,id,english,Not specified,beginner,Asia,Asia/Makassar,1,124,0,google,0,Alex,neutral,,whatsapp,,1,5,0
bcf45a4a-77b0-4281-a8d2-c4f461755337,138300,0,,33,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,facebook,0,Adam,neutral,,whatsapp,,1,5,0
edba761c-5462-4a88-8849-f694da37d881,138301,0,,57,Female,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,facebook,0,Adam,neutral,,whatsapp,,1,0,1
52b0d2f7-616d-4d88-9b34-c93193757b1c,138303,0,,18,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,facebook,0,Alex,neutral,,sms,,1,0,1
5d1e8a4c-2b21-4c34-84f1-9b8f955c2176,138304,0,,21,Male,tl,english,Not specified,beginner,Asia,Asia/Manila,1,124,1,youtube,0,Adam,neutral,,telegram,,1,0,1
03074c1b-39c6-4990-bf57-d96f141ed595,138305,0,,50,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,facebook,0,Adam,neutral,,whatsapp,,1,0,0
ed8942d7-a642-4ac7-8ad3-d6c32dae8888,138306,0,,18,Male,tl,english,Not specified,beginner,Asia,Asia/Manila,1,124,1,other,0,Alex,neutral,,sms,,1,1,0
5358742e-131b-44fb-91c0-ed40d480b6b8,138307,0,,22,Female,en,english,Not specified,beginner,Asia,Asia/Manila,1,124,1,facebook,0,Alex,neutral,,whatsapp,,1,2.5,0
fd7184ac-20ac-4b83-bca2-819f262a93d4,138308,0,,26,Male,other:English,english,Not specified,beginner,Africa,Africa/Cairo,1,124,0,instagram,0,Alex,neutral,,whatsapp,,1,5,0
a148b9a4-8988-411c-b0c3-55ebc47bcc19,138309,0,,49,Female,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,instagram,0,Alex,neutral,,line,,1,5,0
44d66f8d-a11d-4786-89bc-ee032a4cb3ef,138310,0,,18,Male,th,english,Not specified,beginner,Asia,Asia/Vientiane,1,124,0,tiktok,0,Justin,neutral,,zalo,,1,0,0
955e42e4-4979-4030-892a-b91dba598bcc,138311,0,,-1,Male,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,facebook,0,Justin,neutral,,line,,1,5,0
e40b7d73-7da8-4297-aa8c-e6f28d635593,138312,0,,41,Male,tl,english,Not specified,beginner,Asia,Asia/Manila,1,124,1,facebook,0,Alex,neutral,,messenger,,0,,
693fc1b9-6bbe-4be5-bdcb-6d5da3be6b92,138313,0,,50,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,tiktok,0,Adam,neutral,,whatsapp,,1,0,0
dd14a406-c759-4cbe-b07a-dae06ca69d06,138314,0,,31,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,facebook,0,Alex,neutral,,whatsapp,,1,5,0
71cf24b0-a142-4d7d-9904-dc9075e637ec,138315,0,,41,Male,tl,english,Not specified,beginner,Australia,Australia/Brisbane,1,124,1,facebook,0,Adam,neutral,,messenger,,1,3.3333333333333335,0
028df7b4-dfdb-4b9f-b3bb-75d5a933837f,138317,0,,41,Female,th,english,Not specified,beginner,America,America/New_York,1,124,0,facebook,0,Alex,neutral,,messenger,,1,0,1
0dbd8064-9094-4600-bcf2-b71256e0e2b6,138318,0,,26,Male,ms,english,Not specified,beginner,Asia,Asia/Kuala_Lumpur,1,124,0,other,0,Alex,neutral,,,,1,4,0
d40c283e-f98f-426c-ac0c-78d8c20ce0f2,138319,0,,39,Male,tl,english,Not specified,beginner,Asia,Asia/Manila,1,124,1,facebook,0,Adam,neutral,,messenger,,1,0,0
77c4063d-a0db-4f61-be47-bc0aed414f08,138320,0,,49,Male,tl,english,Not specified,beginner,Etc,Etc/GMT-8,1,124,1,facebook,0,Alex,neutral,,messenger,,1,0,0
86a52b9e-a0a9-46aa-aee9-ca078fa8f527,138321,0,,30,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,instagram,0,Alex,neutral,,whatsapp,,1,0,0
087aa8ef-defd-4ffd-b12c-52fdce8984c1,138322,0,,46,Male,th,english,Not specified,beginner,Australia,Australia/Sydney,1,124,0,facebook,0,Justin,neutral,,,,1,0,0
88cfad2e-73fa-43e1-aeda-932f6f4210f7,138323,0,,20,Female,tl,english,Not specified,beginner,Asia,Asia/Manila,1,124,1,tiktok,0,Alex,neutral,,telegram,,1,0,0
f8547703-e6b6-4c53-9f3f-708eaa370109,138325,0,,24,Female,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,tiktok,0,Alex,neutral,,sms,,1,5,0
bc588a37-20c3-4e88-b441-b24b95229ee7,138326,0,,18,Female,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,youtube,0,Adam,neutral,,whatsapp,,1,5,0
fcfe0c17-f232-44f7-a323-302cdd97556e,138327,0,,44,Male,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,0,youtube,0,Justin,neutral,,,,1,5,1
6e41ffe5-7cb6-46da-a980-c053a9ceb651,138328,0,,56,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,tiktok,0,Jennie,neutral,,whatsapp,,0,,
a45595cc-b428-4c37-9ba1-94a42cb78ffb,138329,0,,64,Female,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,tiktok,0,Alex,neutral,,messenger,,0,,
e4f2b773-af0a-42ca-953a-acefb957a07e,138330,0,,28,Female,tl,english,Not specified,beginner,Asia,Asia/Manila,1,124,1,tiktok,0,Jennie,neutral,,sms,,1,2.5,0
dbe27e84-8f59-497a-8cd2-a335c60d2d3f,138331,0,,29,Female,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,tiktok,0,Adam,neutral,,whatsapp,,0,,
0ca8651e-0e6c-41d1-b8e8-6d9eadc3e3c4,138332,0,,46,Female,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,0,facebook,0,Adam,neutral,,,,0,,
759e3cdb-0a5f-4b97-b32e-719bb9a475e8,138333,0,,30,Male,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,facebook,0,Katy,neutral,,line,,1,5,0
4e68885e-f590-47d3-adbb-d07152d3ec47,138334,0,,40,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,facebook,0,Katy,neutral,,whatsapp,,0,,
1a63198c-c38f-4ef9-9902-ec3f984c7bf8,138335,0,,41,Male,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,facebook,0,Adam,neutral,,whatsapp,,1,5,0
e9197941-4b89-4611-a517-d95849ac5dcc,138337,0,,22,Male,tl,english,Not specified,beginner,Asia,Asia/Manila,1,124,0,tiktok,0,Adam,neutral,,sms,,1,0,0
28445da0-22e8-4128-8468-eac820308040,138338,0,,30,Male,id,english,Not specified,beginner,Asia,Asia/Dili,1,124,1,tiktok,0,Adam,neutral,,whatsapp,,1,0,0
4c41c5c6-9f46-4326-8128-9963f843931a,138339,0,,21,Female,id,english,Not specified,beginner,Asia,Asia/Jakarta,1,124,1,tiktok,0,Adam,neutral,,whatsapp,,1,0,1
ce98c105-a268-45fa-b247-8dd85cc84948,138340,0,,18,Male,th,english,Not specified,beginner,Asia,Asia/Vientiane,1,124,1,tiktok,0,Justin,neutral,,whatsapp,,1,5,0
eacb16f7-76be-4358-a1d0-ec7fb4073bde,138341,0,,18,Male,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,referral,0,Alex,us,,line,,1,2.2222222222222223,0
81015e77-c87e-4aef-a3f3-23ad924f857b,138342,0,,30,Male,id,english,Not specified,beginner,Asia,Asia/Dili,1,124,0,tiktok,0,Adam,neutral,,,,1,0,1
38c0a0c8-ed48-4f60-b4c1-7b8512f8e0d4,138343,0,,25,Male,id,english,Not specified,beginner,Asia,Asia/Dili,1,124,0,facebook,0,Adam,neutral,,messenger,,1,5,0
723fae56-0b96-4365-b375-42e50390e279,138344,0,,18,Male,th,english,Not specified,beginner,Asia,Asia/Vientiane,1,124,0,tiktok,0,Alex,neutral,,messenger,,1,5,0
0d38261a-f147-4d53-a082-6d74dbbae5a4,138345,0,,-1,Female,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,0,facebook,0,Alex,neutral,,,,1,5,0
623516ff-da01-4913-b136-07bc83c93409,138346,0,,34,Female,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,facebook,0,Adam,neutral,,messenger,,1,5,0
36590a58-705c-445c-a621-3368f1614895,138347,0,,25,Male,id,english,Not specified,beginner,Asia,Asia/Jayapura,1,124,1,google,0,Alex,neutral,,whatsapp,,1,0,1
135faaa0-1fc5-4726-bb31-21d32c1e18f3,138349,0,,43,Male,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,tiktok,0,Alex,neutral,,line,,1,5,0
69ad58ae-c41d-44b5-b664-f87876f2106b,138351,0,,18,Male,th,english,Not specified,beginner,Asia,Asia/Bangkok,1,124,1,referral,0,Alex,neutral,,line,,1,2.3333333333333335,0.16666666666666666
